BioMarkers	Paclitaxel.estimate	Paclitaxel.se	Paclitaxel.n	Paclitaxel.tstat	Paclitaxel.fstat	Paclitaxel.pvalue	Paclitaxel.df	Paclitaxel.fdr
ENSG00000144893	-0.009421591	0.049910454	488	-0.188769898	0.035634075	0.850355524	465	0.94137102
ENSG00000072786	-0.023104265	0.055629964	488	-0.415320513	0.172491128	0.678098857	465	0.861606562
ENSG00000224660	-0.060796436	0.046007324	488	-1.321451266	1.746233448	0.187000748	465	0.461202484
ENSG00000071082	0.117413631	0.047332651	488	2.480605397	6.153403136	0.013468696	465	0.098728286
ENSG00000117118	0.216982883	0.045514907	488	4.767292683	22.72707952	2.50E-06	465	0.000309189
ENSG00000089335	-0.078987401	0.044029241	488	-1.793975957	3.218349733	0.073466547	465	0.276781589
ENSG00000011465	-0.063702691	0.043793699	488	-1.454608578	2.115886116	0.146452322	465	0.405719352
ENSG00000261095	-0.046562417	0.04351398	488	-1.070056491	1.145020894	0.285148998	465	0.57178285
ENSG00000111644	-0.037259869	0.049456267	488	-0.753390242	0.567596857	0.451596723	465	0.715136109
ENSG00000049768	-0.048438369	0.04449787	488	-1.088554779	1.184951507	0.27691412	465	0.56275984
ENSG00000228695	0.000820656	0.043945114	488	0.018674574	0.00034874	0.985108722	465	0.994997076
ENSG00000261202	-0.035238776	0.045759949	488	-0.770078996	0.593021659	0.441644074	465	0.707139048
ENSG00000198826	0.245686995	0.04514832	488	5.441774885	29.6129139	8.55E-08	465	3.30E-05
ENSG00000174788	-0.029921277	0.045809428	488	-0.653168533	0.426629132	0.513970449	465	0.762577376
ENSG00000181092	0.061201056	0.045074387	488	1.357778979	1.843563756	0.175192331	465	0.44574984
ENSG00000185652	-0.095371443	0.045487861	488	-2.096635034	4.395878464	0.036565576	465	0.180976075
ENSG00000178057	-0.029029117	0.0454402	488	-0.63884219	0.408119344	0.523240136	465	0.768585716
ENSG00000184208	-0.061693643	0.044170212	488	-1.396725075	1.950840935	0.163162512	465	0.430456672
ENSG00000169575	0.019376267	0.047666803	488	0.406493945	0.165237327	0.684566722	465	0.865874331
ENSG00000142798	-0.118783756	0.048499176	488	-2.44919121	5.998537582	0.01468578	465	0.103984465
ENSG00000227946	-0.022994733	0.044949873	488	-0.511563922	0.261697646	0.609199075	465	0.823117562
ENSG00000150776	-0.04481924	0.050885145	488	-0.880792209	0.775794915	0.378885306	465	0.657429002
ENSG00000230876	-0.03124904	0.043908983	488	-0.711677597	0.506485002	0.477021317	465	0.734533593
ENSG00000257925	-0.01382834	0.044549575	488	-0.310403411	0.096350278	0.756393277	465	0.90040746
ENSG00000108641	0.069904406	0.047865025	488	1.460448538	2.132909933	0.144842149	465	0.403550743
ENSG00000134245	-0.042813545	0.047201027	488	-0.907046877	0.822734037	0.364851803	465	0.645502077
ENSG00000224596	-0.016311246	0.046021685	488	-0.354425215	0.125617233	0.723180911	465	0.885091044
ENSG00000238198	0.029805744	0.045897835	488	0.64939325	0.421711593	0.516404857	465	0.764191483
ENSG00000116977	0.031167675	0.049900572	488	0.624595547	0.390119597	0.532542881	465	0.775719145
ENSG00000127415	-0.071209185	0.0442656	488	-1.608680001	2.587851346	0.108365016	465	0.343801594
ENSG00000246526	-0.069029114	0.046796963	488	-1.475076797	2.175851557	0.140868641	465	0.397233301
ENSG00000046651	-0.033792256	0.049006302	488	-0.689549195	0.475478093	0.490821681	465	0.745381236
ENSG00000162728	-0.098908258	0.044053332	488	-2.245193588	5.040894246	0.025224851	465	0.144745101
ENSG00000122678	0.04698566	0.047349813	488	0.992309294	0.984677735	0.321562745	465	0.607807595
ENSG00000141510	0.026323613	0.044584705	488	0.590418022	0.348593441	0.555197254	465	0.791272757
ENSG00000105374	0.079621203	0.053229139	488	1.495819862	2.237477059	0.135378968	465	0.388928043
ENSG00000104936	-0.031158364	0.045751295	488	-0.681037851	0.463812554	0.496186537	465	0.749759236
ENSG00000013288	-0.1092285	0.04650545	488	-2.348724709	5.516507757	0.019255584	465	0.123423113
ENSG00000091106	-0.014592056	0.050155634	488	-0.29093553	0.084643483	0.771230347	465	0.906020327
ENSG00000196664	-0.054807342	0.05100993	488	-1.074444581	1.154431157	0.28318068	465	0.569673015
ENSG00000131591	0.142094584	0.045403975	488	3.129562664	9.794162469	0.001860775	465	0.027579686
ENSG00000158545	0.108749193	0.047621731	488	2.283604364	5.214848891	0.022844956	465	0.136102346
ENSG00000103423	0.063838927	0.045987113	488	1.388191657	1.927076075	0.165743388	465	0.434170058
ENSG00000185130	0.084983172	0.046161888	488	1.840981284	3.389212087	0.066261169	465	0.260057554
ENSG00000058668	-0.083913057	0.047264802	488	-1.775381531	3.15197958	0.076488917	465	0.283056367
ENSG00000100802	0.127539774	0.046864069	488	2.721483134	7.406470449	0.006742866	465	0.063718331
ENSG00000135452	-0.167976021	0.044280118	488	-3.79348627	14.39053808	0.000168156	465	0.005556357
ENSG00000241852	-0.075060554	0.049885339	488	-1.504661618	2.264006585	0.133090003	465	0.385194662
ENSG00000075673	-0.106524439	0.043936566	488	-2.424505367	5.878226276	0.015709418	465	0.10827134
ENSG00000169885	0.023059075	0.044215488	488	0.521515791	0.27197872	0.602255803	465	0.818986091
ENSG00000280197	-0.004503026	0.044939971	488	-0.10020092	0.010040224	0.920228001	465	0.971050037
ENSG00000112232	-0.128916057	0.044178955	488	-2.918042251	8.514970576	0.003693051	465	0.043809039
ENSG00000204590	0.121065444	0.046130411	488	2.624417183	6.88756555	0.008965353	465	0.076359943
ENSG00000160087	0.163450332	0.044028539	488	3.712372349	13.78170846	0.000230214	465	0.006773628
ENSG00000228735	-0.045527015	0.044707491	488	-1.018330799	1.036997616	0.309050305	465	0.597254355
ENSG00000225518	0.11996861	0.044431538	488	2.700077799	7.290420119	0.00718513	465	0.066107318
ENSG00000079112	0.012411752	0.047949161	488	0.258852334	0.067004531	0.795863721	465	0.916304919
ENSG00000144161	0.188902145	0.052266874	488	3.614184874	13.0623323	0.000334174	465	0.008690261
ENSG00000120868	0.004008182	0.045818421	488	0.087479701	0.007652698	0.930327879	465	0.975487535
ENSG00000180730	-0.067161555	0.047140116	488	-1.424721888	2.029832459	0.154908398	465	0.418777612
ENSG00000099910	-0.01585463	0.045574496	488	-0.347883818	0.121023151	0.728084861	465	0.887620777
ENSG00000028839	0.147460459	0.047130522	488	3.128767768	9.789187743	0.00186571	465	0.027611962
ENSG00000161638	0.02408792	0.053468856	488	0.450503743	0.202953622	0.65255723	465	0.847935248
ENSG00000150637	-0.027649887	0.047174278	488	-0.586122102	0.343539119	0.558077851	465	0.793333978
ENSG00000196189	-0.000136883	0.055725654	488	-0.002456373	6.03E-06	0.998041153	465	0.999201852
ENSG00000214561	0.128135444	0.044597924	488	2.873125761	8.254851639	0.004250317	465	0.047802603
ENSG00000111911	0.027133831	0.045317634	488	0.598747724	0.358498838	0.549632684	465	0.787627827
ENSG00000088367	-0.120552688	0.052776459	488	-2.284213275	5.217630286	0.02280886	465	0.136010904
ENSG00000153237	-0.211352917	0.045366777	488	-4.658759861	21.70404344	4.16E-06	465	0.00045263
ENSG00000255933	-0.024937891	0.044998047	488	-0.554199396	0.30713697	0.579708812	465	0.805055084
ENSG00000058866	0.180629687	0.04782731	488	3.776705946	14.2635078	0.000179529	465	0.005751827
ENSG00000176700	0.006779656	0.047675441	488	0.142204379	0.020222085	0.886980165	465	0.95758395
ENSG00000163746	-0.130203896	0.043813829	488	-2.971753408	8.831318319	0.003114556	465	0.039277147
ENSG00000145214	0.046959578	0.046785183	488	1.003727574	1.007469043	0.316031964	465	0.602661508
ENSG00000178789	-0.044914045	0.044560786	488	-1.00792758	1.015918007	0.314013422	465	0.600853657
ENSG00000232825	0.025018455	0.044291356	488	0.564860897	0.319067833	0.572440776	465	0.802134434
ENSG00000169129	-0.028160327	0.048436789	488	-0.581383029	0.338006226	0.561264038	465	0.795544476
ENSG00000111245	-0.032465678	0.04496535	488	-0.722015461	0.521306326	0.47064789	465	0.729903134
ENSG00000182199	0.204718851	0.048256302	488	4.242323623	17.99730973	2.67E-05	465	0.001532161
ENSG00000155495	-0.014070196	0.045459833	488	-0.309508317	0.095795398	0.757073531	465	0.900590529
ENSG00000232021	-0.03276832	0.05196866	488	-0.630540032	0.397580731	0.528651075	465	0.772566715
ENSG00000260279	0.010724948	0.044125132	488	0.243057591	0.059076992	0.808067964	465	0.922297963
ENSG00000167525	0.025250438	0.04480878	488	0.563515417	0.317549625	0.573355603	465	0.802353246
ENSG00000140479	0.058810843	0.048965767	488	1.20106037	1.442546013	0.230339202	465	0.51316335
ENSG00000170322	0.050322516	0.04883463	488	1.030467848	1.061863986	0.303326114	465	0.591412085
ENSG00000111790	-0.01618233	0.046837426	488	-0.345499984	0.119370239	0.729874765	465	0.888576204
ENSG00000105810	-0.025404863	0.04882877	488	-0.52028472	0.27069619	0.603112762	465	0.819706098
ENSG00000234456	0.033954501	0.060310218	488	0.562997483	0.316966166	0.573707945	465	0.802397702
ENSG00000173786	-0.017963715	0.053598951	488	-0.335150498	0.112325856	0.737662702	465	0.89175066
ENSG00000123892	0.022855946	0.05220502	488	0.437811269	0.191678707	0.66172639	465	0.852774439
ENSG00000142549	-0.023770771	0.0443498	488	-0.535983713	0.287278541	0.59222609	465	0.812904124
ENSG00000152242	-0.014903816	0.045502242	488	-0.327540268	0.107282627	0.743406702	465	0.894728869
ENSG00000169570	-0.022392424	0.044807468	488	-0.499747581	0.249747645	0.617489211	465	0.82726215
ENSG00000229582	-0.091910234	0.043676594	488	-2.104336096	4.428230407	0.035885332	465	0.178758069
ENSG00000117505	0.040773092	0.045007491	488	0.905917898	0.820687238	0.365448473	465	0.646109501
ENSG00000147113	-0.01434697	0.046344347	488	-0.309573255	0.0958356	0.757024173	465	0.900590529
ENSG00000181804	0.032464755	0.05188382	488	0.625720213	0.391525785	0.531805457	465	0.775297297
ENSG00000227274	-0.063244194	0.045017334	488	-1.404885374	1.973702914	0.16072303	465	0.4268741
ENSG00000258473	0.014716619	0.044795421	488	0.328529533	0.107931654	0.742659212	465	0.894232649
ENSG00000032219	-0.110860767	0.051329746	488	-2.159776263	4.664633504	0.031300445	465	0.164374536
ENSG00000091483	0.134357067	0.043957097	488	3.05655005	9.342498207	0.002367901	465	0.032565139
ENSG00000248115	0.000481384	0.044094795	488	0.010917019	0.000119181	0.991294334	465	0.997430793
ENSG00000214193	-0.055453581	0.045787158	488	-1.211116476	1.466803118	0.226465922	465	0.509522878
ENSG00000104044	0.045709506	0.053523274	488	0.854011764	0.729336093	0.393538205	465	0.669744094
ENSG00000163961	0.079245184	0.046872826	488	1.690642356	2.858271576	0.091575262	465	0.313721649
ENSG00000114923	0.027600063	0.048803374	488	0.56553596	0.319830922	0.571982045	465	0.801775882
ENSG00000159784	-0.088848516	0.046896823	488	-1.894552974	3.589330972	0.058771807	465	0.24204611
ENSG00000136231	0.034524335	0.0498694	488	0.692294977	0.479272335	0.48909766	465	0.744518687
ENSG00000183709	-0.048525595	0.044389295	488	-1.093182384	1.195047724	0.27487973	465	0.56045125
ENSG00000150281	-0.053846827	0.045523482	488	-1.182836295	1.3991017	0.237478452	465	0.519815099
ENSG00000105993	-0.010341654	0.044682424	488	-0.231447921	0.05356814	0.81706865	465	0.926459802
ENSG00000165322	-0.02661821	0.051285663	488	-0.519018535	0.26938024	0.603994737	465	0.820292364
ENSG00000189143	-0.137083616	0.054663632	488	-2.507766357	6.288892101	0.012489374	465	0.094408161
ENSG00000092201	0.117082485	0.043902489	488	2.666875803	7.112226547	0.007922952	465	0.07047262
ENSG00000183971	0.124101213	0.045064482	488	2.753858663	7.583737535	0.006120474	465	0.06001781
ENSG00000180543	-0.047534319	0.048057036	488	-0.989122969	0.978364247	0.323117383	465	0.609869213
ENSG00000255647	0.092479185	0.049204281	488	1.879494679	3.53250025	0.060802064	465	0.247152654
ENSG00000226706	0.023410347	0.044019671	488	0.531815578	0.282827809	0.595107708	465	0.814576304
ENSG00000152147	0.171664824	0.044783831	488	3.833187574	14.69332698	0.000143895	465	0.004915091
ENSG00000078674	0.069393199	0.050537528	488	1.373102362	1.885410096	0.170382277	465	0.439985621
ENSG00000185261	0.01243238	0.043792055	488	0.283895795	0.080596823	0.776616603	465	0.908966957
ENSG00000166246	-0.002419406	0.044938774	488	-0.053837827	0.002898512	0.957087493	465	0.985137426
ENSG00000180644	0.023500418	0.046442285	488	0.506013379	0.25604954	0.613087058	465	0.82498938
ENSG00000111728	-0.10951397	0.055897447	488	-1.959194488	3.838443042	0.050687127	465	0.220420215
ENSG00000157483	0.013185245	0.04829208	488	0.273031201	0.074546037	0.784950446	465	0.912184303
ENSG00000146755	-0.099709684	0.044623934	488	-2.23444403	4.992740125	0.025928293	465	0.146899308
ENSG00000008988	0.091226162	0.046868214	488	1.946439889	3.788628241	0.052203812	465	0.224079127
ENSG00000124562	0.112570159	0.045586234	488	2.469389279	6.097883409	0.013892577	465	0.10071867
ENSG00000205363	-0.015587409	0.045131532	488	-0.345377339	0.119285507	0.729966893	465	0.888576204
ENSG00000170561	0.017465791	0.052324386	488	0.333798292	0.1114213	0.738682248	465	0.892229059
ENSG00000215162	-0.051398152	0.044268155	488	-1.161063802	1.348069152	0.246211635	465	0.530122773
ENSG00000266456	-0.05132142	0.044153475	488	-1.162341594	1.351037981	0.245692943	465	0.529541019
ENSG00000136141	0.14683778	0.049056895	488	2.993213907	8.959329492	0.002907557	465	0.03758613
ENSG00000067900	0.023029201	0.048067978	488	0.479096522	0.229533477	0.632095183	465	0.835450426
ENSG00000229871	0.109702601	0.044834105	488	2.446856047	5.987104516	0.01478002	465	0.104246256
ENSG00000241685	-0.042633086	0.057127049	488	-0.74628546	0.556941988	0.455872113	465	0.718644847
ENSG00000257086	0.102219793	0.044166021	488	2.314444257	5.35665222	0.021078197	465	0.129907608
ENSG00000137628	-0.108466597	0.046369129	488	-2.339198479	5.471849526	0.019747664	465	0.125273076
ENSG00000062650	0.115550391	0.048175531	488	2.398528634	5.752939606	0.016854088	465	0.113238457
ENSG00000180083	-0.096191994	0.043596726	488	-2.2064041	4.868219054	0.027843814	465	0.153171573
ENSG00000043355	0.12693811	0.046377939	488	2.737036475	7.491368668	0.006437073	465	0.061884504
ENSG00000168748	-0.074532934	0.043803077	488	-1.701545621	2.895257501	0.089509038	465	0.309288867
ENSG00000104755	-0.02877329	0.043367079	488	-0.663482314	0.440208782	0.507350495	465	0.757808914
ENSG00000141738	-0.140749804	0.051386261	488	-2.739055168	7.502423212	0.006398316	465	0.061714776
ENSG00000182566	-0.076241193	0.044588114	488	-1.709899492	2.923756272	0.087951557	465	0.306334092
ENSG00000103356	0.036952599	0.044380766	488	0.832626435	0.69326678	0.405482869	465	0.679143812
ENSG00000128253	0.050929894	0.043532082	488	1.169939328	1.368758031	0.242624677	465	0.525791833
ENSG00000008405	0.070773739	0.051562131	488	1.372591414	1.884007191	0.170541048	465	0.440211524
ENSG00000123353	-0.086192688	0.049490787	488	-1.741590571	3.033137718	0.082241397	465	0.294597806
ENSG00000236827	0.072505065	0.043568029	488	1.664180489	2.769496701	0.096750042	465	0.323588248
ENSG00000125831	0.013018707	0.044173255	488	0.294719217	0.086859417	0.768339911	465	0.904428803
ENSG00000124257	-0.097284453	0.043772719	488	-2.222490501	4.939464028	0.026730444	465	0.149594859
ENSG00000071575	0.005727794	0.05388964	488	0.106287485	0.011297029	0.915400098	465	0.969225088
ENSG00000008735	0.033888952	0.045455592	488	0.745539786	0.555829572	0.456322153	465	0.71891383
ENSG00000109079	-0.159794192	0.056858513	488	-2.810382908	7.898252088	0.005157068	465	0.053896207
ENSG00000186081	0.148493594	0.051156573	488	2.902727542	8.425827184	0.003875091	465	0.045118368
ENSG00000161835	-0.053452821	0.04803073	488	-1.112887969	1.238519631	0.266331525	465	0.552912642
ENSG00000197614	-0.205475372	0.045345577	488	-4.531321126	20.53287114	7.46E-06	465	0.000711287
ENSG00000229127	-0.058882077	0.045590531	488	-1.291541833	1.668080307	0.197157466	465	0.474553472
ENSG00000107929	0.041076399	0.050090426	488	0.8200449	0.672473638	0.412610655	465	0.684686811
ENSG00000198954	0.02206013	0.052821323	488	0.417636829	0.174420521	0.676405436	465	0.86114876
ENSG00000088766	0.041114772	0.047368437	488	0.867978228	0.753386204	0.385853973	465	0.663319021
ENSG00000157214	0.067350469	0.052413797	488	1.284975966	1.651163232	0.199440367	465	0.477333861
ENSG00000230513	-0.012433726	0.043806258	488	-0.283834474	0.080562008	0.776663569	465	0.908966957
ENSG00000198015	0.193837626	0.045101228	488	4.297834739	18.47138344	2.10E-05	465	0.001319167
ENSG00000104973	0.010914512	0.045225375	488	0.241336027	0.058243078	0.809401072	465	0.923173746
ENSG00000184185	-0.014280587	0.043968623	488	-0.324790417	0.105488815	0.745485764	465	0.895745991
ENSG00000124813	-0.010755286	0.047393956	488	-0.226933701	0.051498905	0.820575027	465	0.927739503
ENSG00000064545	0.149572795	0.0450448	488	3.320534153	11.02594706	0.000969165	465	0.017787865
ENSG00000055163	-0.072831342	0.058898859	488	-1.236549271	1.529054101	0.216878652	465	0.498157972
ENSG00000091844	-0.007131436	0.050468892	488	-0.141303604	0.019966708	0.887691297	465	0.957736888
ENSG00000144837	-0.095968468	0.054888007	488	-1.748441496	3.057047666	0.081047506	465	0.292308223
ENSG00000104870	-0.026374816	0.047916673	488	-0.550430877	0.302974151	0.582288191	465	0.806623227
ENSG00000138152	0.01402198	0.046183909	488	0.303611805	0.092180128	0.761559456	465	0.901597712
ENSG00000128045	0.017332974	0.047910954	488	0.36177476	0.130880977	0.717684691	465	0.881489189
ENSG00000140505	-0.060515366	0.044230537	488	-1.368180662	1.871918324	0.171916268	465	0.441566362
ENSG00000188295	0.004519378	0.04654499	488	0.097096979	0.009427823	0.922691215	465	0.972040727
ENSG00000185219	0.059702916	0.050097569	488	1.191732807	1.420227083	0.233973902	465	0.51681422
ENSG00000087303	0.000580354	0.047292923	488	0.012271472	0.000150589	0.990214291	465	0.997195418
ENSG00000152208	-0.002767983	0.043409618	488	-0.063764283	0.004065884	0.94918532	465	0.982907733
ENSG00000134146	0.126303318	0.043577235	488	2.898378453	8.400597657	0.003928258	465	0.045520506
ENSG00000155066	0.080852846	0.053473172	488	1.512026372	2.286223748	0.131206446	465	0.381649894
ENSG00000198756	-0.007392815	0.045396904	488	-0.162848447	0.026519617	0.870708508	465	0.949408001
ENSG00000185873	-0.037317155	0.044538909	488	-0.837855181	0.702001305	0.402542484	465	0.676899707
ENSG00000100612	0.033768092	0.046532944	488	0.725681405	0.526613501	0.468399167	465	0.728653272
ENSG00000143971	0.07406539	0.044932661	488	1.648364192	2.717104508	0.099953401	465	0.32940535
ENSG00000174527	-0.045930633	0.044214174	488	-1.038821471	1.079150048	0.299427632	465	0.586782043
ENSG00000112499	-0.127360139	0.044259637	488	-2.877568532	8.280400655	0.00419197	465	0.047396956
ENSG00000206418	0.012311831	0.04596421	488	0.267856895	0.071747316	0.788928248	465	0.914301203
ENSG00000109101	0.010931249	0.045758426	488	0.238890412	0.057068629	0.811295809	465	0.923682416
ENSG00000091592	0.046376691	0.0461187	488	1.005594069	1.011219431	0.315133866	465	0.601720275
