Transcript	mimic	Score	P value	miRNA(s)
AT1G30473.1	AT3G23290.2	0.6133	0.00177935943060498	ath-miR5021
AT1G30473.1	AT3G24090.1	0.8218	0.00533807829181494	ath-miR5021
AT1G30473.1	AT3G25130.1	0.71	0.00355871886120997	ath-miR5021
AT1G30473.1	AT3G26700.1	0.8036	0.00355871886120997	ath-miR5021
AT1G30473.1	AT3G27560.1	0.7946	0.00177935943060498	ath-miR5021
AT1G30473.1	AT3G43610.1	0.7704	0.00355871886120997	ath-miR5021
AT1G30473.1	AT3G47650.1	0.6224	0.00177935943060498	ath-miR5021
AT1G30473.1	AT3G49310.1	0.858	0.00355871886120997	ath-miR5021
AT1G30473.1	AT3G49900.1	0.7674	0.00177935943060498	ath-miR5021
AT1G30473.1	AT3G49900.2	0.7674	0.00177935943060498	ath-miR5021
AT1G30473.1	AT3G52450.1	0.7311	0.00355871886120997	ath-miR5021
AT1G30473.1	AT3G56180.1	0.7855	0.00355871886120997	ath-miR5021
AT1G30473.1	AT3G57710.1	0.7946	0.00355871886120997	ath-miR5021
AT1G30473.1	AT3G59670.1	0.7281	0.00355871886120997	ath-miR5021
AT1G30473.1	AT3G63140.1	0.6707	0.00177935943060498	ath-miR5021
AT1G30473.1	AT4G00420.1	0.7795	0.00355871886120997	ath-miR5021
AT1G30473.1	AT4G00420.2	0.7795	0.00355871886120997	ath-miR5021
AT1G30473.1	AT4G00420.3	0.7795	0.00355871886120997	ath-miR5021
AT1G30473.1	AT4G03390.1	0.6677	0.00355871886120997	ath-miR5021
AT1G30473.1	AT4G12690.2	0.7311	0.00177935943060498	ath-miR5021
AT1G30473.1	AT4G16840.1	0.71	0.00177935943060498	ath-miR5021
AT1G30473.1	AT4G21230.1	0.7855	0.00177935943060498	ath-miR5021
AT1G30473.1	AT4G26095.1	0.6949	0.00177935943060498	ath-miR5021
AT1G30473.1	AT4G27450.1	0.6103	0.00177935943060498	ath-miR5021
AT1G30473.1	AT4G27652.1	0.6888	0.00177935943060498	ath-miR5021
AT1G30473.1	AT4G39890.1	0.6767	0.00177935943060498	ath-miR5021
AT1G30473.1	AT5G02190.1	0.9154	0.00355871886120997	ath-miR5021
AT1G30473.1	AT5G06790.1	0.8792	0.00355871886120997	ath-miR5021
AT1G30473.1	AT5G13290.1	0.8066	0.00355871886120997	ath-miR5021
AT1G30473.1	AT5G13290.2	0.8066	0.00355871886120997	ath-miR5021
AT1G30473.1	AT5G13290.3	0.8066	0.00355871886120997	ath-miR5021
AT1G30473.1	AT5G16020.1	0.8157	0.00355871886120997	ath-miR5021
AT1G30473.1	AT5G16620.1	0.7372	0.00533807829181494	ath-miR5021
AT1G30473.1	AT5G18150.1	0.6495	0.00355871886120997	ath-miR5021
AT1G30473.1	AT5G38830.1	0.6586	0.00177935943060498	ath-miR5021
AT1G30473.1	AT5G39320.1	0.7734	0.00355871886120997	ath-miR5021
AT1G30473.1	AT5G46220.1	0.6495	0.00355871886120997	ath-miR5021
AT1G30473.1	AT5G50810.1	0.8036	0.00355871886120997	ath-miR5021
AT1G30473.1	AT5G57340.1	0.8187	0.00355871886120997	ath-miR5021
AT1G30473.1	AT5G57340.2	0.8187	0.00355871886120997	ath-miR5021
AT1G30473.1	AT5G59080.1	0.7674	0.00533807829181494	ath-miR5021
AT1G30473.1	AT5G61010.2	0.7523	0.00355871886120997	ath-miR5021
AT1G30473.1	AT5G61900.3	0.8036	0.00177935943060498	ath-miR5021
AT1G30473.1	AT5G62520.1	0.7221	0.00177935943060498	ath-miR5021
AT1G30473.1	AT5G62520.2	0.7221	0.00177935943060498	ath-miR5021
AT1G30473.1	AT5G64760.1	0.6224	0.00355871886120997	ath-miR5021
AT1G30473.1	AT5G64760.2	0.6224	0.00355871886120997	ath-miR5021
AT1G30473.1	AT5G66050.1	0.713	0.00177935943060498	ath-miR5021
AT1G30473.1	AT5G66050.2	0.713	0.00177935943060498	ath-miR5021
AT1G30473.1	AT5G66850.1	0.8278	0.00355871886120997	ath-miR5021
AT1G30650.1	AT1G04010.1	0.7795	0.00355871886120997	ath-miR5021
AT1G30650.1	AT1G07640.3	0.6586	0.00177935943060498	ath-miR5021
AT1G30650.1	AT1G10470.1	0.8278	0.00355871886120997	ath-miR5021
AT1G30650.1	AT1G13130.1	0.8218	0.00533807829181494	ath-miR5021
AT1G30650.1	AT1G14390.1	0.719	0.00177935943060498	ath-miR5021
AT1G30650.1	AT1G15520.1	0.6224	0.00177935943060498	ath-miR5021
AT1G30650.1	AT1G16858.1	0.8006	0.00355871886120997	ath-miR5021
AT1G30650.1	AT1G17340.1	0.8157	0.00355871886120997	ath-miR5021
AT1G30650.1	AT1G20180.1	0.7583	0.00177935943060498	ath-miR5021
AT1G30650.1	AT1G26440.2	0.7764	0.00355871886120997	ath-miR5021
AT1G30650.1	AT1G43020.1	0.9124	0.00355871886120997	ath-miR5021
AT1G30650.1	AT1G43020.3	0.9124	0.00355871886120997	ath-miR5021
AT1G30650.1	AT1G44608.1	0.7553	0.00355871886120997	ath-miR5021
AT1G30650.1	AT1G49620.1	0.8278	0.00355871886120997	ath-miR5021
AT1G30650.1	AT1G50360.1	0.6647	0.00177935943060498	ath-miR5021
AT1G30650.1	AT1G57765.1	0.7311	0.00177935943060498	ath-miR5021
AT1G30650.1	AT1G57765.2	0.7311	0.00177935943060498	ath-miR5021
AT1G30650.1	AT1G58122.1	0.8308	0.00355871886120997	ath-miR5021
AT1G30650.1	AT1G64150.1	0.8489	0.00355871886120997	ath-miR5021
AT1G30650.1	AT1G67510.1	0.7674	0.00177935943060498	ath-miR5021
AT1G30650.1	AT1G69210.1	0.8489	0.00355871886120997	ath-miR5021
AT1G30650.1	AT1G69210.2	0.8489	0.00533807829181494	ath-miR5021
AT1G30650.1	AT1G74890.1	0.7674	0.00177935943060498	ath-miR5021
AT1G30650.1	AT1G75730.1	0.7855	0.00355871886120997	ath-miR5021
AT1G30650.1	AT1G76970.1	0.8157	0.00355871886120997	ath-miR5021
AT1G30650.1	AT1G77870.1	0.6495	0.00177935943060498	ath-miR5021
AT1G30650.1	AT1G78160.1	0.7402	0.00355871886120997	ath-miR5021
AT1G30650.1	AT2G05710.1	0.8278	0.00355871886120997	ath-miR5021
AT1G30650.1	AT2G23460.1	0.8278	0.00355871886120997	ath-miR5021
AT1G30650.1	AT2G23980.1	0.7311	0.00355871886120997	ath-miR5021
AT1G30650.1	AT2G27950.1	0.7039	0.00177935943060498	ath-miR5021
AT1G30650.1	AT2G28470.1	0.7009	0.00177935943060498	ath-miR5021
AT1G30650.1	AT2G28470.2	0.7009	0.00177935943060498	ath-miR5021
AT1G30650.1	AT2G30930.1	0.6858	0.00355871886120997	ath-miR5021
AT1G30650.1	AT2G38140.1	0.7674	0.00711743772241993	ath-miR5021
AT1G30650.1	AT2G43180.1	0.7674	0.00355871886120997	ath-miR5021
AT1G30650.1	AT2G43180.2	0.7674	0.00355871886120997	ath-miR5021
AT1G30650.1	AT2G43180.3	0.7674	0.00355871886120997	ath-miR5021
AT1G30650.1	AT2G43180.4	0.7674	0.00355871886120997	ath-miR5021
AT1G30650.1	AT2G47800.1	0.7976	0.00355871886120997	ath-miR5021
AT1G30650.1	AT3G01050.1	0.7372	0.00355871886120997	ath-miR5021
AT1G30650.1	AT3G02065.1	0.6556	0.00177935943060498	ath-miR5021
AT1G30650.1	AT3G02065.2	0.6556	0.00177935943060498	ath-miR5021
AT1G30650.1	AT3G02065.3	0.6556	0.00177935943060498	ath-miR5021
AT1G30650.1	AT3G05200.1	0.7281	0.00355871886120997	ath-miR5021
AT1G30650.1	AT3G05650.1	0.6888	0.00177935943060498	ath-miR5021
AT1G30650.1	AT3G06270.1	0.8278	0.00355871886120997	ath-miR5021
AT1G30650.1	AT3G06530.2	0.8157	0.00177935943060498	ath-miR5021
AT1G30650.1	AT3G06530.3	0.8157	0.00177935943060498	ath-miR5021
AT1G30650.1	AT3G13730.1	0.7704	0.00355871886120997	ath-miR5021
AT1G30650.1	AT3G21650.1	0.6918	0.00177935943060498	ath-miR5021
AT1G30650.1	AT3G23290.2	0.6133	0.00177935943060498	ath-miR5021
AT1G30650.1	AT3G24090.1	0.8218	0.00533807829181494	ath-miR5021
AT1G30650.1	AT3G25130.1	0.71	0.00355871886120997	ath-miR5021
AT1G30650.1	AT3G26700.1	0.8036	0.00355871886120997	ath-miR5021
AT1G30650.1	AT3G27560.1	0.7946	0.00177935943060498	ath-miR5021
AT1G30650.1	AT3G43610.1	0.7704	0.00355871886120997	ath-miR5021
AT1G30650.1	AT3G47650.1	0.6224	0.00177935943060498	ath-miR5021
AT1G30650.1	AT3G49310.1	0.858	0.00355871886120997	ath-miR5021
AT1G30650.1	AT3G49900.1	0.7674	0.00177935943060498	ath-miR5021
AT1G30650.1	AT3G49900.2	0.7674	0.00177935943060498	ath-miR5021
AT1G30650.1	AT3G52450.1	0.7311	0.00355871886120997	ath-miR5021
AT1G30650.1	AT3G56180.1	0.7855	0.00355871886120997	ath-miR5021
AT1G30650.1	AT3G57710.1	0.7946	0.00355871886120997	ath-miR5021
AT1G30650.1	AT3G59670.1	0.7281	0.00355871886120997	ath-miR5021
AT1G30650.1	AT3G63140.1	0.6707	0.00177935943060498	ath-miR5021
AT1G30650.1	AT4G00420.1	0.7795	0.00355871886120997	ath-miR5021
AT1G30650.1	AT4G00420.2	0.7795	0.00355871886120997	ath-miR5021
AT1G30650.1	AT4G00420.3	0.7795	0.00355871886120997	ath-miR5021
AT1G30650.1	AT4G03390.1	0.6677	0.00355871886120997	ath-miR5021
AT1G30650.1	AT4G12690.2	0.7311	0.00177935943060498	ath-miR5021
AT1G30650.1	AT4G16840.1	0.71	0.00177935943060498	ath-miR5021
AT1G30650.1	AT4G21230.1	0.7855	0.00177935943060498	ath-miR5021
AT1G30650.1	AT4G26095.1	0.6949	0.00177935943060498	ath-miR5021
AT1G30650.1	AT4G27450.1	0.6103	0.00177935943060498	ath-miR5021
AT1G30650.1	AT4G27652.1	0.6888	0.00177935943060498	ath-miR5021
AT1G30650.1	AT4G39890.1	0.6767	0.00177935943060498	ath-miR5021
AT1G30650.1	AT5G02190.1	0.9154	0.00355871886120997	ath-miR5021
AT1G30650.1	AT5G06790.1	0.8792	0.00355871886120997	ath-miR5021
AT1G30650.1	AT5G13290.1	0.8066	0.00355871886120997	ath-miR5021
AT1G30650.1	AT5G13290.2	0.8066	0.00355871886120997	ath-miR5021
AT1G30650.1	AT5G13290.3	0.8066	0.00355871886120997	ath-miR5021
AT1G30650.1	AT5G16020.1	0.8157	0.00355871886120997	ath-miR5021
AT1G30650.1	AT5G16620.1	0.7372	0.00533807829181494	ath-miR5021
AT1G30650.1	AT5G18150.1	0.6495	0.00355871886120997	ath-miR5021
AT1G30650.1	AT5G38830.1	0.6586	0.00177935943060498	ath-miR5021
AT1G30650.1	AT5G39320.1	0.7734	0.00355871886120997	ath-miR5021
AT1G30650.1	AT5G46220.1	0.6495	0.00355871886120997	ath-miR5021
AT1G30650.1	AT5G50810.1	0.8036	0.00355871886120997	ath-miR5021
AT1G30650.1	AT5G57340.1	0.8187	0.00355871886120997	ath-miR5021
AT1G30650.1	AT5G57340.2	0.8187	0.00355871886120997	ath-miR5021
AT1G30650.1	AT5G59080.1	0.7674	0.00533807829181494	ath-miR5021
AT1G30650.1	AT5G61010.2	0.7523	0.00355871886120997	ath-miR5021
AT1G30650.1	AT5G61900.3	0.8036	0.00177935943060498	ath-miR5021
AT1G30650.1	AT5G62520.1	0.7221	0.00177935943060498	ath-miR5021
AT1G30650.1	AT5G62520.2	0.7221	0.00177935943060498	ath-miR5021
AT1G30650.1	AT5G64760.1	0.6224	0.00355871886120997	ath-miR5021
AT1G30650.1	AT5G64760.2	0.6224	0.00355871886120997	ath-miR5021
AT1G30650.1	AT5G66050.1	0.713	0.00177935943060498	ath-miR5021
AT1G30650.1	AT5G66050.2	0.713	0.00177935943060498	ath-miR5021
AT1G30650.1	AT5G66850.1	0.8278	0.00355871886120997	ath-miR5021
AT1G31600.1	AT1G71140.1	0.7517	0.00355871886120997	ath-miR_novel_881
AT1G31600.3	AT1G71140.1	0.7517	0.00355871886120997	ath-miR_novel_881
AT1G31730.1	AT1G06520.1	0.3503	0.00355871886120997	ath-miR5658
AT1G31730.1	AT1G18150.1	0.42385	0.00355871886120997	ath-miR_novel_321
AT1G31730.1	AT1G18150.2	0.42385	0.00355871886120997	ath-miR_novel_321
AT1G31730.1	AT1G18150.3	0.42385	0.00355871886120997	ath-miR_novel_321
AT1G31730.1	AT1G25422.1	0.3251	0.00355871886120997	ath-miR_novel_321
AT1G31730.1	AT1G53320.1	0.3658	0.00355871886120997	ath-miR5658
AT1G31730.1	AT1G62870.1	0.4308	0.00355871886120997	ath-miR5658
AT1G31730.1	AT1G68550.2	0.3729	0.00355871886120997	ath-miR5658
AT1G31730.1	AT1G68552.1	0.3729	0.00355871886120997	ath-miR5658
AT1G31730.1	AT1G68810.1	0.43645	0.00355871886120997	ath-miR5658
AT1G31730.1	AT1G79270.1	0.3601	0.00711109419503808	ath-miR_novel_321
AT1G31730.1	AT2G18938.1	0.4033	0.00355871886120997	ath-miR_novel_321
AT1G31730.1	AT2G20130.1	0.4308	0.00355871886120997	ath-miR5658
AT1G31730.1	AT2G30370.1	0.41245	0.00355871886120997	ath-miR5658
AT1G31730.1	AT2G30370.2	0.41245	0.00355871886120997	ath-miR5658
AT1G31730.1	AT2G37440.1	0.31685	0.00355871886120997	ath-miR_novel_321
AT1G31730.1	AT2G37440.2	0.31685	0.00355871886120997	ath-miR_novel_321
AT1G31730.1	AT2G41620.1	0.4294	0.00355871886120997	ath-miR5658
AT1G31730.1	AT2G44280.1	0.38685	0.00355871886120997	ath-miR_novel_321
AT1G31730.1	AT2G44280.3	0.38685	0.00355871886120997	ath-miR_novel_321
AT1G31730.1	AT3G02930.2	0.30455	0.00355871886120997	ath-miR_novel_321
AT1G31730.1	AT3G26810.1	0.4407	0.00711109419503808	ath-miR5658
AT1G31730.1	AT3G29060.1	0.4308	0.00355871886120997	ath-miR5658
AT1G31730.1	AT3G45090.1	0.3683	0.00355871886120997	ath-miR_novel_321
AT1G31730.1	AT3G45090.2	0.3683	0.00355871886120997	ath-miR_novel_321
AT1G31730.1	AT4G11100.1	0.43505	0.00355871886120997	ath-miR5658
AT1G31730.1	AT4G11100.2	0.43505	0.00355871886120997	ath-miR5658
AT1G31730.1	AT4G18390.1	0.4294	0.00355871886120997	ath-miR5658
AT1G31730.1	AT4G18390.2	0.4294	0.00355871886120997	ath-miR5658
AT1G31730.1	AT4G28480.1	0.4308	0.00355871886120997	ath-miR5658
AT1G31730.1	AT4G35900.1	0.4308	0.00355871886120997	ath-miR5658
AT1G31730.1	AT4G36810.1	0.31215	0.00355871886120997	ath-miR5658
AT1G31730.1	AT4G37270.1	0.36015	0.00355871886120997	ath-miR5658
AT1G31730.1	AT4G39180.1	0.43785	0.00355871886120997	ath-miR5658
AT1G31730.1	AT4G39180.2	0.43785	0.00355871886120997	ath-miR5658
AT1G31730.1	AT4G39410.1	0.30225	0.00355871886120997	ath-miR5658
AT1G31730.1	AT5G06110.1	0.3192	0.00355871886120997	ath-miR5658
AT1G31730.1	AT5G06110.2	0.3192	0.00355871886120997	ath-miR5658
AT1G31730.1	AT5G09805.1	0.3503	0.00355871886120997	ath-miR5658
AT1G31730.1	AT5G28300.1	0.4308	0.00355871886120997	ath-miR5658
AT1G31730.1	AT5G38220.1	0.42795	0.00355871886120997	ath-miR5658
AT1G31730.1	AT5G38220.2	0.42795	0.00355871886120997	ath-miR5658
AT1G31730.1	AT5G38220.3	0.42795	0.0106571260014844	ath-miR5658
AT1G31730.1	AT5G49100.1	0.4068	0.00355871886120997	ath-miR5658
AT1G31730.1	AT5G65590.1	0.3683	0.00355871886120997	ath-miR_novel_321
AT1G32090.1	AT1G06520.1	0.7006	0.00177935943060498	ath-miR5658
AT1G32090.1	AT1G53320.1	0.7316	0.00177935943060498	ath-miR5658
AT1G32090.1	AT1G62870.1	0.8616	0.00177935943060498	ath-miR5658
AT1G32090.1	AT1G68550.2	0.7458	0.00177935943060498	ath-miR5658
AT1G32090.1	AT1G68552.1	0.7458	0.00177935943060498	ath-miR5658
AT1G32090.1	AT1G68810.1	0.8729	0.00177935943060498	ath-miR5658
AT1G32090.1	AT2G20130.1	0.8616	0.00177935943060498	ath-miR5658
AT1G32090.1	AT2G30370.1	0.8249	0.00177935943060498	ath-miR5658
AT1G32090.1	AT2G30370.2	0.8249	0.00177935943060498	ath-miR5658
AT1G32090.1	AT2G41620.1	0.8588	0.00177935943060498	ath-miR5658
AT1G32090.1	AT3G26810.1	0.8814	0.00355871886120997	ath-miR5658
AT1G32090.1	AT3G29060.1	0.8616	0.00177935943060498	ath-miR5658
AT1G32090.1	AT4G11100.1	0.8701	0.00177935943060498	ath-miR5658
AT1G32090.1	AT4G11100.2	0.8701	0.00177935943060498	ath-miR5658
AT1G32090.1	AT4G18390.1	0.8588	0.00177935943060498	ath-miR5658
AT1G32090.1	AT4G18390.2	0.8588	0.00177935943060498	ath-miR5658
AT1G32090.1	AT4G28480.1	0.8616	0.00177935943060498	ath-miR5658
AT1G32090.1	AT4G35900.1	0.8616	0.00177935943060498	ath-miR5658
AT1G32090.1	AT4G36810.1	0.6243	0.00177935943060498	ath-miR5658
AT1G32090.1	AT4G37270.1	0.7203	0.00177935943060498	ath-miR5658
AT1G32090.1	AT4G39180.1	0.8757	0.00177935943060498	ath-miR5658
AT1G32090.1	AT4G39180.2	0.8757	0.00177935943060498	ath-miR5658
AT1G32090.1	AT4G39410.1	0.6045	0.00177935943060498	ath-miR5658
AT1G32090.1	AT5G06110.1	0.6384	0.00177935943060498	ath-miR5658
AT1G32090.1	AT5G06110.2	0.6384	0.00177935943060498	ath-miR5658
AT1G32090.1	AT5G09805.1	0.7006	0.00177935943060498	ath-miR5658
AT1G32090.1	AT5G28300.1	0.8616	0.00177935943060498	ath-miR5658
AT1G32090.1	AT5G38220.1	0.8559	0.00177935943060498	ath-miR5658
AT1G32090.1	AT5G38220.2	0.8559	0.00177935943060498	ath-miR5658
AT1G32090.1	AT5G38220.3	0.8559	0.00533807829181494	ath-miR5658
AT1G32090.1	AT5G49100.1	0.8136	0.00177935943060498	ath-miR5658
AT1G32360.1	AT1G06520.1	0.7006	0.00177935943060498	ath-miR5658
AT1G32360.1	AT1G53320.1	0.7316	0.00177935943060498	ath-miR5658
AT1G32360.1	AT1G62870.1	0.8616	0.00177935943060498	ath-miR5658
AT1G32360.1	AT1G68550.2	0.7458	0.00177935943060498	ath-miR5658
AT1G32360.1	AT1G68552.1	0.7458	0.00177935943060498	ath-miR5658
AT1G32360.1	AT1G68810.1	0.8729	0.00177935943060498	ath-miR5658
AT1G32360.1	AT2G20130.1	0.8616	0.00177935943060498	ath-miR5658
AT1G32360.1	AT2G30370.1	0.8249	0.00177935943060498	ath-miR5658
AT1G32360.1	AT2G30370.2	0.8249	0.00177935943060498	ath-miR5658
AT1G32360.1	AT2G41620.1	0.8588	0.00177935943060498	ath-miR5658
AT1G32360.1	AT3G26810.1	0.8814	0.00355871886120997	ath-miR5658
AT1G32360.1	AT3G29060.1	0.8616	0.00177935943060498	ath-miR5658
AT1G32360.1	AT4G11100.1	0.8701	0.00177935943060498	ath-miR5658
AT1G32360.1	AT4G11100.2	0.8701	0.00177935943060498	ath-miR5658
AT1G32360.1	AT4G18390.1	0.8588	0.00177935943060498	ath-miR5658
AT1G32360.1	AT4G18390.2	0.8588	0.00177935943060498	ath-miR5658
AT1G32360.1	AT4G28480.1	0.8616	0.00177935943060498	ath-miR5658
AT1G32360.1	AT4G35900.1	0.8616	0.00177935943060498	ath-miR5658
AT1G32360.1	AT4G36810.1	0.6243	0.00177935943060498	ath-miR5658
AT1G32360.1	AT4G37270.1	0.7203	0.00177935943060498	ath-miR5658
AT1G32360.1	AT4G39180.1	0.8757	0.00177935943060498	ath-miR5658
AT1G32360.1	AT4G39180.2	0.8757	0.00177935943060498	ath-miR5658
AT1G32360.1	AT4G39410.1	0.6045	0.00177935943060498	ath-miR5658
AT1G32360.1	AT5G06110.1	0.6384	0.00177935943060498	ath-miR5658
AT1G32360.1	AT5G06110.2	0.6384	0.00177935943060498	ath-miR5658
AT1G32360.1	AT5G09805.1	0.7006	0.00177935943060498	ath-miR5658
AT1G32360.1	AT5G28300.1	0.8616	0.00177935943060498	ath-miR5658
AT1G32360.1	AT5G38220.1	0.8559	0.00177935943060498	ath-miR5658
AT1G32360.1	AT5G38220.2	0.8559	0.00177935943060498	ath-miR5658
AT1G32360.1	AT5G38220.3	0.8559	0.00533807829181494	ath-miR5658
AT1G32360.1	AT5G49100.1	0.8136	0.00177935943060498	ath-miR5658
AT1G33060.1	AT1G06520.1	0.7006	0.00177935943060498	ath-miR5658
AT1G33060.1	AT1G53320.1	0.7316	0.00177935943060498	ath-miR5658
AT1G33060.1	AT1G62870.1	0.8616	0.00177935943060498	ath-miR5658
AT1G33060.1	AT1G68550.2	0.7458	0.00177935943060498	ath-miR5658
AT1G33060.1	AT1G68552.1	0.7458	0.00177935943060498	ath-miR5658
AT1G33060.1	AT1G68810.1	0.8729	0.00177935943060498	ath-miR5658
AT1G33060.1	AT2G20130.1	0.8616	0.00177935943060498	ath-miR5658
AT1G33060.1	AT2G30370.1	0.8249	0.00177935943060498	ath-miR5658
AT1G33060.1	AT2G30370.2	0.8249	0.00177935943060498	ath-miR5658
AT1G33060.1	AT2G41620.1	0.8588	0.00177935943060498	ath-miR5658
AT1G33060.1	AT3G26810.1	0.8814	0.00355871886120997	ath-miR5658
AT1G33060.1	AT3G29060.1	0.8616	0.00177935943060498	ath-miR5658
AT1G33060.1	AT4G11100.1	0.8701	0.00177935943060498	ath-miR5658
AT1G33060.1	AT4G11100.2	0.8701	0.00177935943060498	ath-miR5658
AT1G33060.1	AT4G18390.1	0.8588	0.00177935943060498	ath-miR5658
AT1G33060.1	AT4G18390.2	0.8588	0.00177935943060498	ath-miR5658
AT1G33060.1	AT4G28480.1	0.8616	0.00177935943060498	ath-miR5658
AT1G33060.1	AT4G35900.1	0.8616	0.00177935943060498	ath-miR5658
AT1G33060.1	AT4G36810.1	0.6243	0.00177935943060498	ath-miR5658
AT1G33060.1	AT4G37270.1	0.7203	0.00177935943060498	ath-miR5658
AT1G33060.1	AT4G39180.1	0.8757	0.00177935943060498	ath-miR5658
AT1G33060.1	AT4G39180.2	0.8757	0.00177935943060498	ath-miR5658
AT1G33060.1	AT4G39410.1	0.6045	0.00177935943060498	ath-miR5658
AT1G33060.1	AT5G06110.1	0.6384	0.00177935943060498	ath-miR5658
AT1G33060.1	AT5G06110.2	0.6384	0.00177935943060498	ath-miR5658
AT1G33060.1	AT5G09805.1	0.7006	0.00177935943060498	ath-miR5658
AT1G33060.1	AT5G28300.1	0.8616	0.00177935943060498	ath-miR5658
AT1G33060.1	AT5G38220.1	0.8559	0.00177935943060498	ath-miR5658
AT1G33060.1	AT5G38220.2	0.8559	0.00177935943060498	ath-miR5658
AT1G33060.1	AT5G38220.3	0.8559	0.00533807829181494	ath-miR5658
AT1G33060.1	AT5G49100.1	0.8136	0.00177935943060498	ath-miR5658
AT1G33060.2	AT1G06520.1	0.7006	0.00177935943060498	ath-miR5658
AT1G33060.2	AT1G53320.1	0.7316	0.00177935943060498	ath-miR5658
AT1G33060.2	AT1G62870.1	0.8616	0.00177935943060498	ath-miR5658
AT1G33060.2	AT1G68550.2	0.7458	0.00177935943060498	ath-miR5658
AT1G33060.2	AT1G68552.1	0.7458	0.00177935943060498	ath-miR5658
AT1G33060.2	AT1G68810.1	0.8729	0.00177935943060498	ath-miR5658
AT1G33060.2	AT2G20130.1	0.8616	0.00177935943060498	ath-miR5658
AT1G33060.2	AT2G30370.1	0.8249	0.00177935943060498	ath-miR5658
AT1G33060.2	AT2G30370.2	0.8249	0.00177935943060498	ath-miR5658
AT1G33060.2	AT2G41620.1	0.8588	0.00177935943060498	ath-miR5658
AT1G33060.2	AT3G26810.1	0.8814	0.00355871886120997	ath-miR5658
AT1G33060.2	AT3G29060.1	0.8616	0.00177935943060498	ath-miR5658
AT1G33060.2	AT4G11100.1	0.8701	0.00177935943060498	ath-miR5658
AT1G33060.2	AT4G11100.2	0.8701	0.00177935943060498	ath-miR5658
AT1G33060.2	AT4G18390.1	0.8588	0.00177935943060498	ath-miR5658
AT1G33060.2	AT4G18390.2	0.8588	0.00177935943060498	ath-miR5658
AT1G33060.2	AT4G28480.1	0.8616	0.00177935943060498	ath-miR5658
AT1G33060.2	AT4G35900.1	0.8616	0.00177935943060498	ath-miR5658
AT1G33060.2	AT4G36810.1	0.6243	0.00177935943060498	ath-miR5658
AT1G33060.2	AT4G37270.1	0.7203	0.00177935943060498	ath-miR5658
AT1G33060.2	AT4G39180.1	0.8757	0.00177935943060498	ath-miR5658
AT1G33060.2	AT4G39180.2	0.8757	0.00177935943060498	ath-miR5658
AT1G33060.2	AT4G39410.1	0.6045	0.00177935943060498	ath-miR5658
AT1G33060.2	AT5G06110.1	0.6384	0.00177935943060498	ath-miR5658
AT1G33060.2	AT5G06110.2	0.6384	0.00177935943060498	ath-miR5658
AT1G33060.2	AT5G09805.1	0.7006	0.00177935943060498	ath-miR5658
AT1G33060.2	AT5G28300.1	0.8616	0.00177935943060498	ath-miR5658
AT1G33060.2	AT5G38220.1	0.8559	0.00177935943060498	ath-miR5658
AT1G33060.2	AT5G38220.2	0.8559	0.00177935943060498	ath-miR5658
AT1G33060.2	AT5G38220.3	0.8559	0.00533807829181494	ath-miR5658
AT1G33060.2	AT5G49100.1	0.8136	0.00177935943060498	ath-miR5658
AT1G33260.1	AT1G56020.1	0.8264	0.00177935943060498	ath-miR_novel_86
AT1G33260.1	AT2G30580.1	0.7269	0.00177935943060498	ath-miR_novel_86
AT1G33260.1	AT2G33815.1	0.8125	0.00177935943060498	ath-miR_novel_86
AT1G33260.1	AT3G14920.1	0.7292	0.00177935943060498	ath-miR_novel_86
AT1G33260.1	AT3G17510.1	0.7106	0.00355871886120997	ath-miR_novel_86
AT1G33260.1	AT3G58790.1	0.6528	0.00355871886120997	ath-miR_novel_86
AT1G33260.1	AT4G12000.1	0.713	0.00177935943060498	ath-miR_novel_86
AT1G33260.1	AT4G28652.1	0.912	0.00177935943060498	ath-miR_novel_86
AT1G33260.1	AT5G01430.1	0.6551	0.00355871886120997	ath-miR_novel_86
AT1G33260.1	AT5G01430.2	0.6551	0.00355871886120997	ath-miR_novel_86
AT1G33260.1	AT5G25810.1	0.7755	0.00177935943060498	ath-miR_novel_86
AT1G33260.1	AT5G38393.1	0.7014	0.00177935943060498	ath-miR_novel_86
AT1G33260.1	AT5G58930.1	0.6713	0.00355871886120997	ath-miR_novel_86
AT1G33260.1	AT5G61210.1	0.7847	0.00533807829181494	ath-miR_novel_86
AT1G33260.2	AT1G56020.1	0.8264	0.00177935943060498	ath-miR_novel_86
AT1G33260.2	AT2G30580.1	0.7269	0.00177935943060498	ath-miR_novel_86
AT1G33260.2	AT2G33815.1	0.8125	0.00177935943060498	ath-miR_novel_86
AT1G33260.2	AT3G14920.1	0.7292	0.00177935943060498	ath-miR_novel_86
AT1G33260.2	AT3G17510.1	0.7106	0.00355871886120997	ath-miR_novel_86
AT1G33260.2	AT3G58790.1	0.6528	0.00355871886120997	ath-miR_novel_86
AT1G33260.2	AT4G12000.1	0.713	0.00177935943060498	ath-miR_novel_86
AT1G33260.2	AT4G28652.1	0.912	0.00177935943060498	ath-miR_novel_86
AT1G33260.2	AT5G01430.1	0.6551	0.00355871886120997	ath-miR_novel_86
AT1G33260.2	AT5G01430.2	0.6551	0.00355871886120997	ath-miR_novel_86
